Team,Year,Total_game,variable,value,value_per_game,z_score,gender
Liberty,2019,19,Goal Differential,95,5.0,1.0983466851450152,Female
Notre Dame,2019,19,Goal Differential,132,6.947368421052632,1.5004033329693092,Female
Florida,2019,21,Goal Differential,96,4.571428571428571,1.0098631757782788,Female
Stanford,2019,19,Goal Differential,69,3.6315789473684212,0.8158203920792952,Female
Virginia,2019,20,Goal Differential,41,2.05,0.4892851956706456,Female
Robert Morris,2019,17,Goal Differential,49,2.8823529411764706,0.6611340506270231,Female
Coastal Carolina,2019,18,Goal Differential,77,4.277777777777778,0.9492355860269963,Female
Monmouth,2019,18,Goal Differential,62,3.4444444444444446,0.7771843178138976,Female
Penn,2019,18,Goal Differential,42,2.3333333333333335,0.5477826268630992,Female
Cincinnati,2019,19,Goal Differential,22,1.1578947368421053,0.3050997853835704,Female
Hofstra,2019,19,Goal Differential,47,2.473684210526316,0.5767596825621475,Female
Siena,2019,19,Goal Differential,50,2.6315789473684212,0.6093588702235767,Female
Georgetown,2019,21,Goal Differential,42,2.0,0.47896211957785967,Female
Dartmouth,2019,17,Goal Differential,83,4.882352941176471,1.0740570943384602,Female
Manhattan,2019,17,Goal Differential,2,0.11764705882352941,0.09032866667297779,Female
Boston University,2019,18,Goal Differential,54,3.0,0.6854236414335783,Female
George Mason,2019,18,Goal Differential,3,0.16666666666666666,0.10044932950904241,Female
San Diego State,2019,18,Goal Differential,17,0.9444444444444444,0.26103051317460124,Female
UAlbany,2019,18,Goal Differential,32,1.7777777777777777,0.4330817813877,Female
Colorado,2019,19,Goal Differential,28,1.4736842105263157,0.3702981607064289,Female
Duke,2019,19,Goal Differential,71,3.736842105263158,0.8375531838535815,Female
Furman,2019,19,Goal Differential,48,2.526315789473684,0.5876260784492905,Female
Saint Joseph's,2019,19,Goal Differential,39,2.0526315789473686,0.48982851546500283,Female
Vanderbilt,2019,16,Goal Differential,48,3.0,0.6854236414335783,Female
New Hampshire,2019,17,Goal Differential,22,1.2941176470588236,0.333224574738529,Female
Johns Hopkins,2019,18,Goal Differential,30,1.6666666666666667,0.4101416122926202,Female
Villanova,2019,18,Goal Differential,1,0.05555555555555555,0.07750916041396258,Female
Mercer,2019,20,Goal Differential,14,0.7,0.2105621411654256,Female
Duquesne,2019,17,Goal Differential,33,1.9411764705882353,0.46681732417458216,Female
Ohio State,2019,17,Goal Differential,-15,-0.8823529411764706,-0.11613285518274073,Female
UC Davis,2019,17,Goal Differential,-19,-1.1176470588235294,-0.16471203679585097,Female
Marquette,2019,18,Goal Differential,-9,-0.5,-0.0371916850614366,Female
Brown,2019,15,Goal Differential,19,1.2666666666666666,0.3275570035503328,Female
Vermont,2019,15,Goal Differential,29,1.9333333333333333,0.46519801812081185,Female
Cornell,2019,16,Goal Differential,24,1.5,0.37573135865000046,Female
Bryant,2019,17,Goal Differential,-34,-2.0,-0.34688396784501435,Female
Davidson,2019,17,Goal Differential,28,1.6470588235294117,0.40609334715819434,Female
Lehigh,2019,17,Goal Differential,-15,-0.8823529411764706,-0.11613285518274073,Female
Longwood,2019,17,Goal Differential,-24,-1.411764705882353,-0.2254360138122388,Female
Penn State,2019,17,Goal Differential,4,0.23529411764705882,0.11461825747953291,Female
Colgate,2019,18,Goal Differential,-34,-1.8888888888888888,-0.3239437987499345,Female
Detroit Mercy,2019,18,Goal Differential,-20,-1.1111111111111112,-0.16336261508437572,Female
Kennesaw State,2019,18,Goal Differential,-23,-1.2777777777777777,-0.19777286872699543,Female
Marist,2019,18,Goal Differential,-38,-2.111111111111111,-0.36982413694009425,Female
Virginia Tech,2019,18,Goal Differential,20,1.1111111111111112,0.29544076681722103,Female
Winthrop,2019,19,Goal Differential,-46,-2.4210526315789473,-0.433815134942159,Female
Fresno State,2019,14,Goal Differential,-16,-1.1428571428571428,-0.16991694911154134,Female
American,2019,17,Goal Differential,-23,-1.3529411764705883,-0.21329121840896123,Female
Delaware,2019,17,Goal Differential,-5,-0.29411764705882354,0.005315098850034857,Female
Towson,2019,17,Goal Differential,-3,-0.17647058823529413,0.029604689656589977,Female
Central Michigan,2019,18,Goal Differential,27,1.5,0.37573135865000046,Female
VCU,2019,18,Goal Differential,-34,-1.8888888888888888,-0.3239437987499345,Female
California,2019,19,Goal Differential,-54,-2.8421052631578947,-0.5207463020393036,Female
Harvard,2019,15,Goal Differential,-17,-1.1333333333333333,-0.16795064890339165,Female
William and Mary,2019,15,Goal Differential,-28,-1.8666666666666667,-0.3193557649309186,Female
Yale,2019,15,Goal Differential,-13,-0.8666666666666667,-0.11289424307520006,Female
Drexel,2019,16,Goal Differential,-12,-0.75,-0.08880706552536623,Female
Gardner-Webb,2019,16,Goal Differential,-35,-2.1875,-0.3855955031929616,Female
Campbell,2019,17,Goal Differential,-45,-2.6470588235294117,-0.4804767172810675,Female
Temple,2019,17,Goal Differential,-23,-1.3529411764705883,-0.21329121840896123,Female
Arizona State,2019,18,Goal Differential,-43,-2.388888888888889,-0.4271745596777938,Female
Elon,2019,18,Goal Differential,-63,-3.5,-0.6565762506285922,Female
UMBC,2019,18,Goal Differential,-57,-3.1666666666666665,-0.5877557433433526,Female
Saint Francis,2019,15,Goal Differential,-69,-4.6,-0.8836839246698824,Female
La Salle,2019,16,Goal Differential,-35,-2.1875,-0.3855955031929616,Female
Quinnipiac,2019,16,Goal Differential,-42,-2.625,-0.47592241900483845,Female
Rutgers,2019,16,Goal Differential,-54,-3.375,-0.6307685603966273,Female
East Carolina,2019,17,Goal Differential,-82,-4.823529411764706,-0.9298341472023371,Female
George Washington,2019,17,Goal Differential,-41,-2.411764705882353,-0.43189753566795724,Female
Lafayette,2019,17,Goal Differential,-24,-1.411764705882353,-0.2254360138122388,Female
Niagara,2019,17,Goal Differential,-18,-1.0588235294117647,-0.1525672413925734,Female
UMass Lowell,2019,17,Goal Differential,-42,-2.4705882352941178,-0.44404233107123486,Female
Louisville,2019,18,Goal Differential,-35,-1.9444444444444444,-0.33541388329747446,Female
Columbia,2019,15,Goal Differential,-75,-5.0,-0.9662685334121699,Female
Holy Cross,2019,16,Goal Differential,-53,-3.3125,-0.6178647152806449,Female
Bucknell,2019,17,Goal Differential,-86,-5.0588235294117645,-0.9784133288154474,Female
Old Dominion,2019,17,Goal Differential,-117,-6.882352941176471,-1.354901986317052,Female
Stetson,2019,17,Goal Differential,-47,-2.764705882352941,-0.5047663080876227,Female
Wofford,2019,17,Goal Differential,-103,-6.0588235294117645,-1.184874850671166,Female
Radford,2019,14,Goal Differential,-34,-2.4285714285714284,-0.43536747721175084,Female
Butler,2019,17,Goal Differential,-147,-8.647058823529411,-1.7192458484153788,Female
UConn,2019,17,Goal Differential,-70,-4.117647058823529,-0.7840966023630065,Female
Canisius,2019,18,Goal Differential,-104,-5.777777777777778,-1.1268497170777287,Female
Oregon,2019,18,Goal Differential,-96,-5.333333333333333,-1.0350890406974094,Female
Central Connecticut,2019,16,Goal Differential,-125,-7.8125,-1.5469415636313784,Female
Sacred Heart,2019,16,Goal Differential,-112,-7.0,-1.379191577123607,Female
Binghamton,2019,17,Goal Differential,-92,-5.411764705882353,-1.051282101235113,Female
Kent State,2019,17,Goal Differential,-140,-8.235294117647058,-1.6342322805924356,Female
Delaware State,2019,12,Goal Differential,-176,-14.666666666666666,-2.9620632446841157,Female
Hartford,2019,17,Goal Differential,-192,-11.294117647058824,-2.265761641562869,Female
Iona,2019,17,Goal Differential,-110,-6.470588235294118,-1.269888418494109,Female
Presbyterian,2019,17,Goal Differential,-233,-13.705882352941176,-2.7636982530972487,Female
Saint Bonaventure,2019,17,Goal Differential,-182,-10.705882352941176,-2.144313687530093,Female
Howard,2019,14,Goal Differential,-266,-19.0,-3.856729839392229,Female
James Madison,2018,23,Goal Differential,149,6.478260869565218,1.4493789223401734,Female
Boston College,2018,24,Goal Differential,145,6.041666666666667,1.3566066093402465,Female
Stony Brook,2018,21,Goal Differential,227,10.80952380952381,2.3697330600798145,Female
Maryland,2018,22,Goal Differential,138,6.2727272727272725,1.4057048949452624,Female
Navy,2018,22,Goal Differential,147,6.681818181818182,1.492633007163979,Female
High Point,2018,20,Goal Differential,150,7.5,1.6664892316014126,Female
Florida,2018,21,Goal Differential,140,6.666666666666667,1.489413447452175,Female
North Carolina,2018,21,Goal Differential,109,5.190476190476191,1.1757363441020965,Female
Jacksonville,2018,20,Goal Differential,164,8.2,1.8152328902867723,Female
Richmond,2018,20,Goal Differential,100,5.0,1.1352618791536992,Female
Loyola,2018,21,Goal Differential,138,6.571428571428571,1.4691762149779761,Female
Towson,2018,21,Goal Differential,94,4.476190476190476,1.023957100545607,Female
Stanford,2018,20,Goal Differential,115,5.75,1.2946300848880132,Female
Northwestern,2018,21,Goal Differential,92,4.380952380952381,1.0037198680714083,Female
Penn,2018,19,Goal Differential,50,2.6315789473684212,0.6319938610453392,Female
UMass,2018,19,Goal Differential,98,5.157894736842105,1.1688130803609231,Female
Colorado,2018,20,Goal Differential,82,4.1,0.9440200322725223,Female
Wagner,2018,20,Goal Differential,57,2.85,0.6784063560486657,Female
Winthrop,2018,20,Goal Differential,84,4.2,0.9652691263704309,Female
Virginia Tech,2018,21,Goal Differential,29,1.380952380952381,0.3662470451341522,Female
Liberty,2018,18,Goal Differential,66,3.6666666666666665,0.8519406245149188,Female
Lehigh,2018,19,Goal Differential,16,0.8421052631578947,0.2517469140301337,Female
Princeton,2018,19,Goal Differential,67,3.526315789473684,0.8221173345529418,Female
Denver,2018,20,Goal Differential,35,1.75,0.44466632097167175,Female
Fairfield,2018,20,Goal Differential,49,2.45,0.5934099796570316,Female
Bryant,2018,18,Goal Differential,100,5.555555555555555,1.2533124019198578,Female
Georgetown,2018,19,Goal Differential,5,0.2631578947368421,0.12872584293697903,Female
Saint Joseph's,2018,19,Goal Differential,39,2.0526315789473686,0.5089727899521845,Female
Dartmouth,2018,16,Goal Differential,69,4.3125,0.989174357230578,Female
UMBC,2018,17,Goal Differential,35,2.0588235294117645,0.5102885233328598,Female
Central Michigan,2018,18,Goal Differential,25,1.3888888888888888,0.3679334811736687,Female
George Mason,2018,18,Goal Differential,57,3.1666666666666665,0.7456951540253761,Female
Davidson,2018,19,Goal Differential,42,2.210526315789474,0.5425239911594085,Female
San Diego State,2018,19,Goal Differential,38,2.0,0.4977890562164431,Female
Canisius,2018,20,Goal Differential,-33,-1.65,-0.2778028783572185,Female
Army,2018,17,Goal Differential,18,1.0588235294117647,0.2977975823537745,Female
Colgate,2018,17,Goal Differential,11,0.6470588235294118,0.21030131253885703,Female
Marist,2018,17,Goal Differential,49,2.8823529411764706,0.685281062962695,Female
Mount St Mary's,2018,17,Goal Differential,45,2.6470588235294117,0.6352831944970279,Female
Boston University,2018,18,Goal Differential,-21,-1.1666666666666667,-0.1750989235506606,Female
Detroit Mercy,2018,18,Goal Differential,31,1.7222222222222223,0.4387637948333638,Female
Marquette,2018,18,Goal Differential,13,0.7222222222222222,0.22627285385427845,Female
USC,2018,18,Goal Differential,56,3.111111111111111,0.7338901017487602,Female
Coastal Carolina,2018,19,Goal Differential,63,3.3157894736842106,0.7773823996099765,Female
Johns Hopkins,2018,19,Goal Differential,33,1.736842105263158,0.4418703875377365,Female
Notre Dame,2018,19,Goal Differential,10,0.5263157894736842,0.1846445116156857,Female
Penn State,2018,20,Goal Differential,35,1.75,0.44466632097167175,Female
Virginia,2018,20,Goal Differential,35,1.75,0.44466632097167175,Female
Brown,2018,15,Goal Differential,35,2.3333333333333335,0.5686193698761384,Female
Villanova,2018,16,Goal Differential,7,0.4375,0.16577196093662222,Female
George Washington,2018,17,Goal Differential,-4,-0.23529411764705882,0.022809305792605213,Female
Temple,2018,17,Goal Differential,-22,-1.2941176470588236,-0.20218110230289696,Female
Fresno State,2018,18,Goal Differential,21,1.1666666666666667,0.32071327206720535,Female
Oregon,2018,18,Goal Differential,15,0.8333333333333334,0.24988295840751015,Female
Robert Morris,2018,18,Goal Differential,27,1.5,0.39154358572690046,Female
UAlbany,2018,18,Goal Differential,0,0.0,0.07280717425827236,Female
Campbell,2018,19,Goal Differential,3,0.15789473684210525,0.10635837546549638,Female
Syracuse,2018,19,Goal Differential,13,0.6842105263157895,0.21819571282290975,Female
Mercer,2018,20,Goal Differential,14,0.7,0.22155083294363212,Female
UC Davis,2018,14,Goal Differential,-3,-0.21428571428571427,0.027273401191325496,Female
Binghamton,2018,17,Goal Differential,8,0.47058823529411764,0.17280291118960667,Female
Cincinnati,2018,17,Goal Differential,-15,-0.8823529411764706,-0.11468483248797944,Female
Duke,2018,17,Goal Differential,23,1.3529411764705883,0.3602949179358585,Female
Hofstra,2018,17,Goal Differential,14,0.8235294117647058,0.24779971388810737,Female
UConn,2018,17,Goal Differential,6,0.35294117647058826,0.1478039769567731,Female
Vanderbilt,2018,17,Goal Differential,39,2.2941176470588234,0.560286391798527,Female
Delaware,2018,18,Goal Differential,-49,-2.7222222222222223,-0.5056403872959045,Female
Iona,2018,18,Goal Differential,-6,-0.3333333333333333,0.0019768605985772385,Female
Monmouth,2018,18,Goal Differential,-35,-1.9444444444444444,-0.3403696554232825,Female
Niagara,2018,18,Goal Differential,-30,-1.6666666666666667,-0.2813443940402033,Female
Furman,2018,19,Goal Differential,-32,-1.6842105263157894,-0.28507230528545036,Female
Cornell,2018,15,Goal Differential,-12,-0.8,-0.09718557852499596,Female
Yale,2018,15,Goal Differential,-24,-1.6,-0.26717833130826424,Female
La Salle,2018,17,Goal Differential,-11,-0.6470588235294118,-0.0646869640223123,Female
Michigan,2018,17,Goal Differential,-15,-0.8823529411764706,-0.11468483248797944,Female
Rutgers,2018,17,Goal Differential,-21,-1.2352941176470589,-0.18968163518648018,Female
Saint Francis,2018,17,Goal Differential,-31,-1.8235294117647058,-0.314676306350648,Female
Kennesaw State,2018,18,Goal Differential,-17,-0.9444444444444444,-0.12787871444419716,Female
Longwood,2018,18,Goal Differential,-73,-4.055555555555555,-0.788961641934685,Female
VCU,2018,18,Goal Differential,-55,-3.0555555555555554,-0.5764707009555996,Female
Harvard,2018,15,Goal Differential,-23,-1.5333333333333334,-0.25301226857632525,Female
Columbia,2018,16,Goal Differential,-60,-3.75,-0.7240338544132978,Female
Louisville,2018,17,Goal Differential,-33,-1.9411764705882353,-0.3396752405834816,Female
New Hampshire,2018,17,Goal Differential,-28,-1.6470588235294117,-0.27717790500139766,Female
Radford,2018,17,Goal Differential,-35,-2.0588235294117645,-0.36467417481631514,Female
Vermont,2018,17,Goal Differential,-43,-2.5294117647058822,-0.4646699117476495,Female
Arizona State,2018,18,Goal Differential,-85,-4.722222222222222,-0.9306222692540753,Female
California,2018,18,Goal Differential,-60,-3.3333333333333335,-0.6354959623386789,Female
Holy Cross,2018,18,Goal Differential,-82,-4.555555555555555,-0.8952071124242277,Female
Ohio State,2018,15,Goal Differential,-35,-2.3333333333333335,-0.42300502135959356,Female
Manhattan,2018,16,Goal Differential,-45,-2.8125,-0.5248235972454053,Female
Quinnipiac,2018,16,Goal Differential,-19,-1.1875,-0.17952581815439153,Female
Lafayette,2018,17,Goal Differential,-44,-2.588235294117647,-0.47716937886406624,Female
Siena,2018,17,Goal Differential,-77,-4.529411764705882,-0.8896517937058203,Female
Old Dominion,2018,18,Goal Differential,-68,-3.7777777777777777,-0.7299363805516058,Female
Elon,2018,15,Goal Differential,-48,-3.2,-0.6071638368748009,Female
Drexel,2018,16,Goal Differential,-71,-4.4375,-0.8701213763364191,Female
Duquesne,2018,16,Goal Differential,-52,-3.25,-0.6177883839237551,Female
William and Mary,2018,16,Goal Differential,-90,-5.625,-1.1224543687490829,Female
Stetson,2018,17,Goal Differential,-13,-0.7647058823529411,-0.08968589825514586,Female
UMass Lowell,2018,17,Goal Differential,-46,-2.7058823529411766,-0.5021683130968999,Female
Bucknell,2018,16,Goal Differential,-85,-5.3125,-1.0560509496931187,Female
LIU,2018,16,Goal Differential,-63,-3.9375,-0.7638759058468764,Female
American,2018,17,Goal Differential,-86,-5.0588235294117645,-1.0021469977535713,Female
Gardner-Webb,2018,17,Goal Differential,-98,-5.764705882352941,-1.1521406031505728,Female
Central Connecticut,2018,16,Goal Differential,-123,-7.6875,-1.5607169345184466,Female
Sacred Heart,2018,16,Goal Differential,-97,-6.0625,-1.2154191554274327,Female
